Aika,Pumppaamo,Nimi,"Lähtövirtaama
m3","Korjattu Lähtövirtaama
m3","P1 käyntiaika
min","P2 käyntiaika
min","P3 käyntiaika
min","P4 käyntiaika
min","P5 käyntiaika
min","Myyty vesimäärä
m3","Aluevirtaama
m3"
17/02/2015 13:00,JVP1020,Suutarila,0,615,16,24,0,,,269,-157
17/02/2015 14:00,JVP1020,Suutarila,0,615,20,22,0,,,269,-132
17/02/2015 15:00,JVP1020,Suutarila,0,615,22,18,0,,,269,-134
17/02/2015 16:00,JVP1020,Suutarila,0,615,20,20,0,,,269,-149
17/02/2015 17:00,JVP1020,Suutarila,0,615,18,22,0,,,269,-150
17/02/2015 18:00,JVP1020,Suutarila,0,615,16,24,0,,,269,-164
17/02/2015 19:00,JVP1020,Suutarila,0,615,24,18,0,,,269,-178
17/02/2015 20:00,JVP1020,Suutarila,0,615,18,30,0,,,269,-183
17/02/2015 21:00,JVP1020,Suutarila,0,615,24,26,0,,,269,-184
17/02/2015 22:00,JVP1020,Suutarila,0,615,22,22,0,,,269,-166
17/02/2015 23:00,JVP1020,Suutarila,0,615,22,20,0,,,269,-137
18/02/2015,JVP1020,Suutarila,0,615,18,18,0,,,269,-122
18/02/2015 01:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-81
18/02/2015 02:00,JVP1020,Suutarila,0,615,12,14,0,,,269,-79
18/02/2015 03:00,JVP1020,Suutarila,0,615,8,12,0,,,269,-92
18/02/2015 04:00,JVP1020,Suutarila,0,615,10,8,0,,,269,-75
18/02/2015 05:00,JVP1020,Suutarila,0,615,8,8,0,,,269,-79
18/02/2015 06:00,JVP1020,Suutarila,0,615,8,12,0,,,269,-97
18/02/2015 13:00,JVP1020,Suutarila,0,615,22,18,0,,,269,-161
18/02/2015 14:00,JVP1020,Suutarila,0,615,18,24,0,,,269,-144
18/02/2015 15:00,JVP1020,Suutarila,0,615,18,22,0,,,269,-132
18/02/2015 16:00,JVP1020,Suutarila,0,615,20,20,0,,,269,-154
18/02/2015 17:00,JVP1020,Suutarila,0,615,20,18,0,,,269,-158
18/02/2015 18:00,JVP1020,Suutarila,0,615,22,22,0,,,269,-163
18/02/2015 19:00,JVP1020,Suutarila,0,615,16,26,0,,,269,-171
18/02/2015 20:00,JVP1020,Suutarila,0,615,26,20,0,,,269,-200
18/02/2015 21:00,JVP1020,Suutarila,0,615,23,26,0,,,269,-190
18/02/2015 22:00,JVP1020,Suutarila,0,615,20,27,0,,,269,-174
18/02/2015 23:00,JVP1020,Suutarila,0,615,21,20,0,,,269,-129
19/02/2015,JVP1020,Suutarila,0,615,16,21,0,,,269,-109
19/02/2015 01:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-82
19/02/2015 02:00,JVP1020,Suutarila,0,615,10,14,0,,,269,-75
19/02/2015 03:00,JVP1020,Suutarila,0,615,13,8,0,,,269,-100
19/02/2015 04:00,JVP1020,Suutarila,0,615,6,12,0,,,269,-75
19/02/2015 05:00,JVP1020,Suutarila,0,615,12,8,0,,,269,-76
19/02/2015 06:00,JVP1020,Suutarila,0,615,8,11,0,,,269,-106
19/02/2015 07:00,JVP1020,Suutarila,0,615,12,10,0,,,269,-124
19/02/2015 08:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-146
19/02/2015 09:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-151
19/02/2015 10:00,JVP1020,Suutarila,0,615,18,23,0,,,269,-161
19/02/2015 11:00,JVP1020,Suutarila,0,615,17,24,0,,,269,-161
19/02/2015 12:00,JVP1020,Suutarila,0,615,25,18,0,,,269,-163
19/02/2015 13:00,JVP1020,Suutarila,0,615,18,26,0,,,269,-165
19/02/2015 14:00,JVP1020,Suutarila,0,615,24,20,0,,,269,-158
19/02/2015 15:00,JVP1020,Suutarila,0,615,20,26,0,,,269,-151
19/02/2015 16:00,JVP1020,Suutarila,0,615,22,20,0,,,269,-158
19/02/2015 17:00,JVP1020,Suutarila,0,615,22,22,0,,,269,-162
19/02/2015 18:00,JVP1020,Suutarila,0,615,20,26,0,,,269,-172
19/02/2015 19:00,JVP1020,Suutarila,0,615,22,26,0,,,269,-186
19/02/2015 20:00,JVP1020,Suutarila,0,615,28,22,0,,,269,-206
19/02/2015 21:00,JVP1020,Suutarila,0,615,20,32,0,,,269,-199
19/02/2015 22:00,JVP1020,Suutarila,0,615,28,24,0,,,269,-190
19/02/2015 23:00,JVP1020,Suutarila,0,615,22,26,0,,,269,-160
20/02/2015,JVP1020,Suutarila,0,615,22,20,0,,,269,-125
20/02/2015 01:00,JVP1020,Suutarila,0,615,18,20,0,,,269,-125
20/02/2015 02:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-93
20/02/2015 03:00,JVP1020,Suutarila,0,615,12,14,0,,,269,-116
20/02/2015 04:00,JVP1020,Suutarila,0,615,12,14,0,,,269,-94
20/02/2015 05:00,JVP1020,Suutarila,0,615,12,14,0,,,269,-106
20/02/2015 06:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-131
20/02/2015 07:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-159
20/02/2015 08:00,JVP1020,Suutarila,0,615,22,22,0,,,269,-170
20/02/2015 09:00,JVP1020,Suutarila,0,615,24,22,0,,,269,-178
20/02/2015 10:00,JVP1020,Suutarila,0,615,24,22,0,,,269,-199
20/02/2015 11:00,JVP1020,Suutarila,0,615,18,34,0,,,269,-190
20/02/2015 12:00,JVP1020,Suutarila,0,615,32,20,0,,,269,-188
20/02/2015 13:00,JVP1020,Suutarila,0,615,18,34,0,,,269,-196
20/02/2015 14:00,JVP1020,Suutarila,0,615,31,20,0,,,269,-187
20/02/2015 15:00,JVP1020,Suutarila,0,615,24,30,0,,,269,-177
20/02/2015 16:00,JVP1020,Suutarila,0,615,20,32,0,,,269,-185
20/02/2015 17:00,JVP1020,Suutarila,0,615,30,18,0,,,269,-184
20/02/2015 18:00,JVP1020,Suutarila,0,615,20,36,0,,,269,-194
20/02/2015 19:00,JVP1020,Suutarila,0,615,32,22,0,,,269,-214
20/02/2015 20:00,JVP1020,Suutarila,0,615,26,30,0,,,269,-224
20/02/2015 21:00,JVP1020,Suutarila,0,615,20,34,0,,,269,-199
20/02/2015 22:00,JVP1020,Suutarila,0,615,32,24,0,,,269,-191
20/02/2015 23:00,JVP1020,Suutarila,0,615,22,28,0,,,269,-183
21/02/2015,JVP1020,Suutarila,0,615,24,26,0,,,269,-149
21/02/2015 01:00,JVP1020,Suutarila,0,615,22,24,0,,,269,-134
21/02/2015 02:00,JVP1020,Suutarila,0,615,17,20,0,,,269,-126
21/02/2015 03:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-119
21/02/2015 04:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-110
21/02/2015 05:00,JVP1020,Suutarila,0,615,18,16,0,,,269,-122
21/02/2015 06:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-126
21/02/2015 07:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-136
21/02/2015 08:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-154
21/02/2015 09:00,JVP1020,Suutarila,0,615,24,22,0,,,269,-189
21/02/2015 10:00,JVP1020,Suutarila,0,615,28,20,0,,,269,-209
21/02/2015 11:00,JVP1020,Suutarila,0,615,24,30,0,,,269,-218
21/02/2015 12:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-229
21/02/2015 13:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-211
21/02/2015 14:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-221
21/02/2015 15:00,JVP1020,Suutarila,0,615,38,20,0,,,269,-218
21/02/2015 16:00,JVP1020,Suutarila,0,615,14,40,0,,,269,-201
21/02/2015 17:00,JVP1020,Suutarila,0,615,20,38,0,,,269,-202
21/02/2015 18:00,JVP1020,Suutarila,0,615,40,16,0,,,269,-203
21/02/2015 19:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-241
21/02/2015 20:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-229
21/02/2015 21:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-233
21/02/2015 22:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-204
21/02/2015 23:00,JVP1020,Suutarila,0,615,18,36,0,,,269,-177
22/02/2015,JVP1020,Suutarila,0,615,26,28,0,,,269,-164
22/02/2015 01:00,JVP1020,Suutarila,0,615,18,26,0,,,269,-144
22/02/2015 02:00,JVP1020,Suutarila,0,615,20,18,0,,,269,-133
22/02/2015 03:00,JVP1020,Suutarila,0,615,20,20,0,,,269,-131
22/02/2015 04:00,JVP1020,Suutarila,0,615,16,17,0,,,269,-122
22/02/2015 05:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-123
22/02/2015 06:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-105
22/02/2015 07:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-127
22/02/2015 08:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-147
22/02/2015 09:00,JVP1020,Suutarila,0,615,20,22,0,,,269,-181
22/02/2015 10:00,JVP1020,Suutarila,0,615,28,22,0,,,269,-213
22/02/2015 11:00,JVP1020,Suutarila,0,615,0,56,0,,,269,-254
22/02/2015 12:00,JVP1020,Suutarila,0,615,20,52,0,,,269,-255
22/02/2015 13:00,JVP1020,Suutarila,0,615,42,38,0,,,269,-240
22/02/2015 14:00,JVP1020,Suutarila,0,615,42,38,0,,,269,-237
22/02/2015 15:00,JVP1020,Suutarila,0,615,42,30,0,,,269,-239
22/02/2015 16:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-238
22/02/2015 17:00,JVP1020,Suutarila,0,615,58,0,0,,,269,-220
22/02/2015 18:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-233
22/02/2015 19:00,JVP1020,Suutarila,0,615,58,6,0,,,269,-246
22/02/2015 20:00,JVP1020,Suutarila,0,615,40,42,0,,,269,-281
22/02/2015 21:00,JVP1020,Suutarila,0,615,44,40,0,,,269,-269
22/02/2015 22:00,JVP1020,Suutarila,0,615,40,34,0,,,269,-228
22/02/2015 23:00,JVP1020,Suutarila,0,615,52,6,0,,,269,-185
23/02/2015,JVP1020,Suutarila,0,615,20,32,0,,,269,-158
23/02/2015 01:00,JVP1020,Suutarila,0,615,26,22,0,,,269,-145
23/02/2015 02:00,JVP1020,Suutarila,0,615,16,24,0,,,269,-139
23/02/2015 03:00,JVP1020,Suutarila,0,615,18,19,0,,,269,-128
23/02/2015 04:00,JVP1020,Suutarila,0,615,18,20,0,,,269,-130
23/02/2015 05:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-132
23/02/2015 06:00,JVP1020,Suutarila,0,615,18,20,0,,,269,-169
23/02/2015 07:00,JVP1020,Suutarila,0,615,24,20,0,,,269,-183
23/02/2015 08:00,JVP1020,Suutarila,0,615,20,32,0,,,269,-233
23/02/2015 09:00,JVP1020,Suutarila,0,615,28,28,0,,,269,-196
23/02/2015 10:00,JVP1020,Suutarila,0,615,26,28,0,,,269,-213
23/02/2015 11:00,JVP1020,Suutarila,0,615,24,32,0,,,269,-193
23/02/2015 12:00,JVP1020,Suutarila,0,615,24,30,0,,,269,-197
23/02/2015 13:00,JVP1020,Suutarila,0,615,24,32,0,,,269,-179
23/02/2015 14:00,JVP1020,Suutarila,0,615,30,24,0,,,269,-187
23/02/2015 15:00,JVP1020,Suutarila,0,615,30,22,0,,,269,-198
23/02/2015 16:00,JVP1020,Suutarila,0,615,18,35,0,,,269,-202
23/02/2015 17:00,JVP1020,Suutarila,0,615,22,34,0,,,269,-209
23/02/2015 18:00,JVP1020,Suutarila,0,615,28,28,0,,,269,-214
23/02/2015 19:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-234
23/02/2015 20:00,JVP1020,Suutarila,0,615,12,50,0,,,269,-247
23/02/2015 21:00,JVP1020,Suutarila,0,615,43,31,0,,,269,-262
23/02/2015 22:00,JVP1020,Suutarila,0,615,50,12,0,,,269,-226
23/02/2015 23:00,JVP1020,Suutarila,0,615,36,22,0,,,269,-178
24/02/2015,JVP1020,Suutarila,0,615,28,24,0,,,269,-150
24/02/2015 01:00,JVP1020,Suutarila,0,615,20,22,0,,,269,-130
24/02/2015 02:00,JVP1020,Suutarila,0,615,16,20,0,,,269,-127
24/02/2015 03:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-112
24/02/2015 04:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-118
24/02/2015 05:00,JVP1020,Suutarila,0,615,16,20,0,,,269,-141
24/02/2015 06:00,JVP1020,Suutarila,0,615,18,20,0,,,269,-183
24/02/2015 07:00,JVP1020,Suutarila,0,615,24,28,0,,,269,-240
24/02/2015 08:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-235
24/02/2015 09:00,JVP1020,Suutarila,0,615,24,46,0,,,269,-234
24/02/2015 10:00,JVP1020,Suutarila,0,615,42,42,0,,,269,-230
24/02/2015 11:00,JVP1020,Suutarila,0,615,42,42,0,,,269,-250
24/02/2015 12:00,JVP1020,Suutarila,0,615,42,44,0,,,269,-237
24/02/2015 13:00,JVP1020,Suutarila,0,615,45,37,0,,,269,-230
24/02/2015 14:00,JVP1020,Suutarila,0,615,38,36,0,,,269,-214
24/02/2015 15:00,JVP1020,Suutarila,0,615,40,28,0,,,269,-210
24/02/2015 16:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-211
24/02/2015 17:00,JVP1020,Suutarila,0,615,52,14,0,,,269,-243
24/02/2015 18:00,JVP1020,Suutarila,0,615,40,40,0,,,269,-249
24/02/2015 19:00,JVP1020,Suutarila,0,615,42,39,0,,,269,-257
24/02/2015 20:00,JVP1020,Suutarila,0,615,44,44,0,,,269,-286
24/02/2015 21:00,JVP1020,Suutarila,0,615,46,48,0,,,269,-289
24/02/2015 22:00,JVP1020,Suutarila,0,615,46,46,0,,,269,-244
24/02/2015 23:00,JVP1020,Suutarila,0,615,40,38,0,,,269,-210
25/02/2015,JVP1020,Suutarila,0,615,0,56,0,,,269,-182
25/02/2015 01:00,JVP1020,Suutarila,0,615,29,24,0,,,269,-164
25/02/2015 02:00,JVP1020,Suutarila,0,615,22,22,0,,,269,-139
25/02/2015 03:00,JVP1020,Suutarila,0,615,20,22,0,,,269,-141
25/02/2015 04:00,JVP1020,Suutarila,0,615,22,18,0,,,269,-137
25/02/2015 05:00,JVP1020,Suutarila,0,615,20,18,0,,,269,-146
25/02/2015 06:00,JVP1020,Suutarila,0,615,20,24,0,,,269,-187
25/02/2015 07:00,JVP1020,Suutarila,0,615,20,28,0,,,269,-225
25/02/2015 08:00,JVP1020,Suutarila,0,615,18,40,0,,,269,-226
25/02/2015 09:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-208
25/02/2015 10:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-208
25/02/2015 11:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-221
25/02/2015 12:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-213
25/02/2015 13:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-199
25/02/2015 14:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-202
25/02/2015 15:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-203
25/02/2015 16:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-219
25/02/2015 17:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-235
25/02/2015 18:00,JVP1020,Suutarila,0,615,24,42,0,,,269,-230
25/02/2015 19:00,JVP1020,Suutarila,0,615,48,22,0,,,269,-247
25/02/2015 20:00,JVP1020,Suutarila,0,615,42,42,0,,,269,-274
25/02/2015 21:00,JVP1020,Suutarila,0,615,44,46,0,,,269,-268
25/02/2015 22:00,JVP1020,Suutarila,0,615,44,42,0,,,269,-233
25/02/2015 23:00,JVP1020,Suutarila,0,615,42,28,0,,,269,-205
26/02/2015,JVP1020,Suutarila,0,615,36,20,0,,,269,-167
26/02/2015 01:00,JVP1020,Suutarila,0,615,26,22,0,,,269,-148
26/02/2015 02:00,JVP1020,Suutarila,0,615,19,24,0,,,269,-130
26/02/2015 03:00,JVP1020,Suutarila,0,615,20,18,0,,,269,-127
26/02/2015 04:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-129
26/02/2015 05:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-143
26/02/2015 06:00,JVP1020,Suutarila,0,615,21,20,0,,,269,-165
26/02/2015 07:00,JVP1020,Suutarila,0,615,22,24,0,,,269,-224
26/02/2015 08:00,JVP1020,Suutarila,0,615,22,32,0,,,269,-228
26/02/2015 09:00,JVP1020,Suutarila,0,615,10,48,0,,,269,-180
26/02/2015 10:00,JVP1020,Suutarila,0,615,32,26,0,,,269,-189
26/02/2015 11:00,JVP1020,Suutarila,0,615,26,28,0,,,269,-207
26/02/2015 12:00,JVP1020,Suutarila,0,615,30,30,0,,,269,-200
26/02/2015 13:00,JVP1020,Suutarila,0,615,24,30,0,,,269,-194
26/02/2015 14:00,JVP1020,Suutarila,0,615,26,26,0,,,269,-190
26/02/2015 15:00,JVP1020,Suutarila,0,615,20,34,0,,,269,-184
26/02/2015 16:00,JVP1020,Suutarila,0,615,22,32,0,,,269,-191
26/02/2015 17:00,JVP1020,Suutarila,0,615,24,31,0,,,269,-197
26/02/2015 18:00,JVP1020,Suutarila,0,615,18,38,0,,,269,-214
26/02/2015 19:00,JVP1020,Suutarila,0,615,50,6,0,,,269,-242
26/02/2015 20:00,JVP1020,Suutarila,0,615,14,52,0,,,269,-251
26/02/2015 21:00,JVP1020,Suutarila,0,615,40,40,0,,,269,-257
26/02/2015 22:00,JVP1020,Suutarila,0,615,44,28,0,,,269,-232
26/02/2015 23:00,JVP1020,Suutarila,0,615,56,0,0,,,269,-187
27/02/2015,JVP1020,Suutarila,0,615,18,34,0,,,269,-147
27/02/2015 01:00,JVP1020,Suutarila,0,615,22,24,0,,,269,-132
27/02/2015 02:00,JVP1020,Suutarila,0,615,18,16,0,,,269,-132
27/02/2015 03:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-125
27/02/2015 04:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-112
27/02/2015 05:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-117
27/02/2015 06:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-158
27/02/2015 07:00,JVP1020,Suutarila,0,615,20,24,0,,,269,-210
27/02/2015 08:00,JVP1020,Suutarila,0,615,22,30,0,,,269,-212
27/02/2015 09:00,JVP1020,Suutarila,0,615,26,28,0,,,269,-205
27/02/2015 10:00,JVP1020,Suutarila,0,615,26,28,0,,,269,-184
27/02/2015 11:00,JVP1020,Suutarila,0,615,32,22,0,,,269,-189
27/02/2015 12:00,JVP1020,Suutarila,0,615,26,26,0,,,269,-198
27/02/2015 13:00,JVP1020,Suutarila,0,615,20,36,0,,,269,-191
27/02/2015 14:00,JVP1020,Suutarila,0,615,24,30,0,,,269,-196
27/02/2015 15:00,JVP1020,Suutarila,0,615,34,20,0,,,269,-180
27/02/2015 16:00,JVP1020,Suutarila,0,615,22,31,0,,,269,-166
27/02/2015 17:00,JVP1020,Suutarila,0,615,20,34,0,,,269,-249
27/02/2015 18:00,JVP1020,Suutarila,0,615,26,28,0,,,269,-206
27/02/2015 19:00,JVP1020,Suutarila,0,615,54,4,0,,,269,-222
27/02/2015 20:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-229
27/02/2015 21:00,JVP1020,Suutarila,0,615,38,20,0,,,269,-225
27/02/2015 22:00,JVP1020,Suutarila,0,615,18,38,0,,,269,-202
27/02/2015 23:00,JVP1020,Suutarila,0,615,26,26,0,,,269,-179
28/02/2015,JVP1020,Suutarila,0,615,24,25,0,,,269,-152
28/02/2015 01:00,JVP1020,Suutarila,0,615,24,20,0,,,269,-142
28/02/2015 02:00,JVP1020,Suutarila,0,615,20,18,0,,,269,-131
28/02/2015 03:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-123
28/02/2015 04:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-103
28/02/2015 05:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-116
28/02/2015 06:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-124
28/02/2015 07:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-135
28/02/2015 08:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-161
28/02/2015 09:00,JVP1020,Suutarila,0,615,18,26,0,,,269,-186
28/02/2015 10:00,JVP1020,Suutarila,0,615,26,26,0,,,269,-214
28/02/2015 11:00,JVP1020,Suutarila,0,615,28,28,0,,,269,-228
28/02/2015 12:00,JVP1020,Suutarila,0,615,2,56,0,,,269,-228
28/02/2015 13:00,JVP1020,Suutarila,0,615,61,0,0,,,269,-221
28/02/2015 14:00,JVP1020,Suutarila,0,615,12,42,0,,,269,-210
28/02/2015 15:00,JVP1020,Suutarila,0,615,30,26,0,,,269,-191
28/02/2015 16:00,JVP1020,Suutarila,0,615,30,24,0,,,269,-204
28/02/2015 17:00,JVP1020,Suutarila,0,615,24,28,0,,,269,-196
28/02/2015 18:00,JVP1020,Suutarila,0,615,20,32,0,,,269,-211
28/02/2015 19:00,JVP1020,Suutarila,0,615,28,29,0,,,269,-214
28/02/2015 20:00,JVP1020,Suutarila,0,615,30,26,0,,,269,-224
28/02/2015 21:00,JVP1020,Suutarila,0,615,30,28,0,,,269,-217
28/02/2015 22:00,JVP1020,Suutarila,0,615,20,32,0,,,269,-208
28/02/2015 23:00,JVP1020,Suutarila,0,615,26,24,0,,,269,-172
01/03/2015,JVP1020,Suutarila,0,615,18,28,0,,,269,-145
01/03/2015 01:00,JVP1020,Suutarila,0,615,22,18,0,,,269,-131
01/03/2015 02:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-112
01/03/2015 03:00,JVP1020,Suutarila,0,615,16,15,0,,,269,-118
01/03/2015 04:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-103
01/03/2015 05:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-109
01/03/2015 06:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-115
01/03/2015 07:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-118
01/03/2015 08:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-146
01/03/2015 09:00,JVP1020,Suutarila,0,615,20,20,0,,,269,-175
01/03/2015 10:00,JVP1020,Suutarila,0,615,20,24,0,,,269,-210
01/03/2015 11:00,JVP1020,Suutarila,0,615,26,26,0,,,269,-208
01/03/2015 12:00,JVP1020,Suutarila,0,615,28,28,0,,,269,-222
01/03/2015 13:00,JVP1020,Suutarila,0,615,26,30,0,,,269,-215
01/03/2015 14:00,JVP1020,Suutarila,0,615,26,28,0,,,269,-222
01/03/2015 15:00,JVP1020,Suutarila,0,615,32,22,0,,,269,-205
01/03/2015 16:00,JVP1020,Suutarila,0,615,22,32,0,,,269,-189
01/03/2015 17:00,JVP1020,Suutarila,0,615,28,20,0,,,269,-189
01/03/2015 18:00,JVP1020,Suutarila,0,615,20,34,0,,,269,-206
01/03/2015 19:00,JVP1020,Suutarila,0,615,30,24,0,,,269,-236
01/03/2015 20:00,JVP1020,Suutarila,0,615,61,0,0,,,269,-239
01/03/2015 21:00,JVP1020,Suutarila,0,615,58,0,0,,,269,-241
01/03/2015 22:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-212
01/03/2015 23:00,JVP1020,Suutarila,0,615,16,34,0,,,269,-169
02/03/2015,JVP1020,Suutarila,0,615,28,18,0,,,269,-150
02/03/2015 01:00,JVP1020,Suutarila,0,615,16,22,0,,,269,-113
02/03/2015 02:00,JVP1020,Suutarila,0,615,18,16,0,,,269,-115
02/03/2015 03:00,JVP1020,Suutarila,0,615,14,16,0,,,269,-115
02/03/2015 04:00,JVP1020,Suutarila,0,615,12,14,0,,,269,-97
02/03/2015 05:00,JVP1020,Suutarila,0,615,14,16,0,,,269,-116
02/03/2015 06:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-154
02/03/2015 07:00,JVP1020,Suutarila,0,615,20,22,0,,,269,-188
02/03/2015 08:00,JVP1020,Suutarila,0,615,20,25,0,,,269,-202
02/03/2015 09:00,JVP1020,Suutarila,0,615,25,26,0,,,269,-194
02/03/2015 10:00,JVP1020,Suutarila,0,615,30,22,0,,,269,-178
02/03/2015 11:00,JVP1020,Suutarila,0,615,18,32,0,,,269,-193
02/03/2015 12:00,JVP1020,Suutarila,0,615,26,28,0,,,269,-182
02/03/2015 13:00,JVP1020,Suutarila,0,615,28,20,0,,,269,-178
02/03/2015 14:00,JVP1020,Suutarila,0,615,22,27,0,,,269,-174
02/03/2015 15:00,JVP1020,Suutarila,0,615,24,24,0,,,269,-179
02/03/2015 16:00,JVP1020,Suutarila,0,615,22,32,0,,,269,-196
02/03/2015 17:00,JVP1020,Suutarila,0,615,28,26,0,,,269,-202
02/03/2015 18:00,JVP1020,Suutarila,0,615,8,50,0,,,269,-212
02/03/2015 19:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-257
02/03/2015 20:00,JVP1020,Suutarila,0,615,42,42,0,,,269,-271
02/03/2015 21:00,JVP1020,Suutarila,0,615,44,44,0,,,269,-281
02/03/2015 22:00,JVP1020,Suutarila,0,615,44,42,0,,,269,-246
02/03/2015 23:00,JVP1020,Suutarila,0,615,42,34,0,,,269,-195
03/03/2015,JVP1020,Suutarila,0,615,36,20,0,,,269,-173
03/03/2015 01:00,JVP1020,Suutarila,0,615,24,26,0,,,269,-149
03/03/2015 02:00,JVP1020,Suutarila,0,615,26,18,0,,,269,-150
03/03/2015 03:00,JVP1020,Suutarila,0,615,16,22,0,,,269,-136
03/03/2015 04:00,JVP1020,Suutarila,0,615,18,20,0,,,269,-139
03/03/2015 05:00,JVP1020,Suutarila,0,615,20,20,0,,,269,-146
03/03/2015 06:00,JVP1020,Suutarila,0,615,22,18,0,,,269,-175
03/03/2015 07:00,JVP1020,Suutarila,0,615,20,28,0,,,269,-233
03/03/2015 08:00,JVP1020,Suutarila,0,615,32,24,0,,,269,-228
03/03/2015 09:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-214
03/03/2015 10:00,JVP1020,Suutarila,0,615,50,7,0,,,269,-199
03/03/2015 11:00,JVP1020,Suutarila,0,615,30,30,0,,,269,-186
03/03/2015 12:00,JVP1020,Suutarila,0,615,14,43,0,,,269,-195
03/03/2015 13:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-224
03/03/2015 14:00,JVP1020,Suutarila,0,615,59,0,0,,,269,-210
03/03/2015 15:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-204
03/03/2015 16:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-210
03/03/2015 17:00,JVP1020,Suutarila,0,615,58,0,0,,,269,-216
03/03/2015 18:00,JVP1020,Suutarila,0,615,58,6,0,,,269,-247
03/03/2015 19:00,JVP1020,Suutarila,0,615,38,44,0,,,269,-269
03/03/2015 20:00,JVP1020,Suutarila,0,615,48,47,0,,,269,-300
03/03/2015 21:00,JVP1020,Suutarila,0,615,48,48,0,,,269,-305
03/03/2015 22:00,JVP1020,Suutarila,0,615,48,48,0,,,269,-261
03/03/2015 23:00,JVP1020,Suutarila,0,615,44,44,0,,,269,-226
04/03/2015,JVP1020,Suutarila,0,615,26,42,0,,,269,-197
04/03/2015 01:00,JVP1020,Suutarila,0,615,20,40,0,,,269,-174
04/03/2015 02:00,JVP1020,Suutarila,0,615,16,32,0,,,269,-163
04/03/2015 03:00,JVP1020,Suutarila,0,615,26,22,0,,,269,-168
04/03/2015 04:00,JVP1020,Suutarila,0,615,24,22,0,,,269,-162
04/03/2015 05:00,JVP1020,Suutarila,0,615,20,28,0,,,269,-161
04/03/2015 06:00,JVP1020,Suutarila,0,615,22,25,0,,,269,-190
